seqid	start	end
2	54271149	54271459
9	150281194	150281461
10	89601424	89601579
10	89601424	89601579
3	144964775	144964933
5	173411935	173412128
1	231208630	231208865
7	156962980	156963306
9	140118690	140118775
3	169316495	169316591
5	96281271	96281435
7	176975948	176976068
3	232012598	232012884
4	27887627	27887964
4	23029293	23029570
3	178144218	178144509
4	24401652	24401861
3	200760507	200760772
4	241942380	241942686
4	241942380	241942686
1	281353949	281354135
5	39163620	39163828
10	143267172	143267227
5	81059924	81060082
5	175765990	175766204
4	175081842	175081890
7	155517168	155517239
4	199993057	199993209
3	189120970	189121027
3	189120970	189121027
1	78236940	78237259
4	235614029	235614184
5	41323770	41324102
2	162621809	162621874
2	162621809	162621874
1	78237267	78237321
1	40245818	40245941
4	243649862	243650021
9	51168734	51168857
9	51168734	51168857
10	119226029	119226325
5	17873092	17873348
6	58473862	58474293
6	143879253	143879563
B73V4_ctg10	606792	606994
5	7093464	7093620
2	69934407	69934506
2	69934407	69934506
8	122939341	122939422
7	173799012	173799077
4	225416933	225417244
2	209761129	209761427
7	168414981	168415131
4	16740089	16740179
1	268585881	268586039
3	194186089	194186137
7	88923690	88924095
3	168258158	168258313
1	152995970	152996102
9	21982238	21982534
10	21533084	21533393
10	21533084	21533393
7	172758001	172758123
4	75672617	75672712
6	28269057	28269347
5	780970	781149
8	17870617	17870748
8	17870617	17870748
10	61183137	61183253
1	212685537	212685856
4	200555139	200555196
10	65524861	65525145
5	27321007	27321251
7	132029032	132029294
1	50197599	50197902
4	233907637	233907955
5	178643471	178643582
2	98317414	98317663
4	244894090	244894141
2	204960559	204960864
1	300608796	300608957
3	189964700	189964942
2	75366024	75366317
7	101927479	101927739
7	180298830	180299121
7	15484829	15485031
3	235102623	235102720
3	235102623	235102720
3	129495850	129495948
2	198811929	198812098
1	224159493	224159739
2	145770977	145771325
10	136482480	136482776
8	124262615	124262934
2	3804430	3804715
2	230364194	230364323
2	230364194	230364323
8	168969425	168969591
8	171612172	171612293
7	7390050	7390098
9	122425426	122425515
1	198113649	198113760
6	158321589	158321740
2	2781489	2781529
4	102474806	102474948
4	51247764	51248348
4	51247764	51248348
5	195025166	195025354
5	36901734	36902018
5	147500230	147500550
1	2970063	2970362
1	2970063	2970362
3	198631571	198631712
3	198631571	198631712
4	11918448	11918603
1	257225787	257226022
9	115246325	115246387
4	70227852	70228008
7	138454306	138454781
2	196580693	196580839
3	70919538	70919619
3	70919538	70919619
1	33443250	33443350
4	38709701	38709854
4	244759089	244759251
10	53026932	53027068
10	53026932	53027068
4	239397452	239397804
4	33817550	33817702
1	71432390	71432527
4	168962438	168962869
3	142567090	142567190
6	126847827	126847880
6	126847827	126847880
4	40649639	40649990
10	50394296	50394597
1	242846664	242846772
7	87677314	87677494
3	12050879	12051194
1	11885042	11885392
8	4839700	4840001
3	231616721	231617016
3	96991406	96991716
2	195651117	195651898
10	60801053	60801339
10	60801053	60801339
3	8654078	8654364
3	8654078	8654364
1	239905556	239905811
3	227766710	227766768
2	144411674	144411771
1	74640668	74640862
7	181504194	181504344
4	45973020	45973311
8	176316789	176316901
2	1916441	1916498
4	208588772	208588829
1	41114468	41114557
4	238939153	238939317
1	239936190	239936445
9	128997512	128997648
9	24653220	24653529
5	16768801	16769097
6	166066353	166066439
6	166066353	166066439
7	158753699	158754027
2	6153668	6153967
2	216139940	216140091
9	11750538	11750744
6	166389012	166389160
10	38796891	38797194
9	103763717	103764014
3	138772095	138772385
8	6824732	6825014
5	1911793	1911924
6	90507653	90507810
4	231153695	231153740
3	224009433	224009732
5	81791312	81791539
1	196133694	196133824
4	179502799	179502955
1	43107287	43107348
10	124515579	124515734
3	127119792	127119951
2	18560435	18560585
10	83971784	83971920
10	101423191	101423512
4	238986980	238987051
4	238986980	238987051
6	161700352	161700651
6	161700352	161700651
5	171616349	171616496
10	20881485	20881729
6	86347076	86347344
2	113650193	113650467
2	113650193	113650467
8	18842631	18842831
4	177048828	177048952
5	187596429	187596593
3	175639099	175639318
10	112121612	112121915
4	70542858	70543281
5	4677280	4677404
2	46157250	46157398
3	224992437	224992501
3	48158958	48159110
1	149695059	149695207
3	93974787	93975078
10	111459315	111459372
1	297865579	297865770
1	297865579	297865770
2	241317550	241317686
2	241317550	241317686
7	37775982	37776270
7	37775982	37776270
6	94508391	94508687
7	148270072	148270291
2	204328010	204328286
4	52252327	52252476
1	25111771	25112109
7	33475275	33475519
4	242515042	242515337
1	148175490	148175680
5	41328089	41328215
1	226176144	226176435
1	226176144	226176435
4	232675009	232675304
5	96929303	96929447
3	179081415	179081621
4	165534574	165534651
8	15281064	15281442
9	155891494	155891784
9	155891494	155891784
4	241270428	241270617
10	113226083	113226338
3	223586761	223586876
6	130660449	130660611
5	14854801	14855092
3	58892433	58892490
5	32169163	32169451
9	52212310	52212450
5	219787982	219788251
5	219787982	219788251
4	4817380	4817686
3	21618201	21618357
1	235774997	235775273
3	11821088	11821368
9	157634643	157634802
3	180798509	180798794
1	270842833	270842967
6	105657328	105657466
6	105657328	105657466
5	193226365	193226521
6	136276371	136276498
7	121713575	121713739
2	161353324	161353596
2	161353324	161353596
1	264211930	264212237
2	199422911	199423277
9	49596687	49596982
1	239934638	239934905
6	91657979	91658117
4	166786662	166786946
1	304247639	304247781
4	168869974	168870131
5	217465231	217465476
4	242283615	242283911
4	11648047	11648324
4	11648047	11648324
1	305196039	305196256
5	163822375	163822669
4	88618686	88618736
1	34142048	34142337
2	174365800	174366051
3	234549617	234549672
4	223587539	223587838
7	58181143	58181426
6	1523334	1523430
6	1523334	1523430
10	706265	706352
2	219723438	219723571
4	242155106	242155187
8	56671687	56671841
2	29397036	29397319
7	19779582	19779907
6	166389389	166389504
7	13880475	13880805
3	12832175	12832332
1	192954252	192954406
10	113025684	113025810
10	24914498	24914780
10	24914498	24914780
9	11557835	11557981
1	254299818	254299928
2	9065387	9065496
7	95340910	95341053
7	95340910	95341053
1	7343946	7344222
8	16018878	16019087
5	198873741	198873872
5	198873741	198873872
6	166179484	166179555
6	166179484	166179555
5	221576557	221576957
1	10689145	10689299
5	75376283	75376439
2	3070296	3070411
9	139757168	139757348
6	118964391	118964814
10	119223195	119223446
7	176989822	176989870
5	129810103	129810169
7	101006976	101007054
4	196962003	196962128
10	16403005	16403055
2	243768817	243769118
4	223038252	223038798
4	10755796	10755847
7	132511094	132511480
7	132511094	132511480
10	147381987	147382092
5	77115045	77115341
9	79739038	79739342
8	72534760	72534836
7	25823191	25823419
5	90530869	90531165
2	190767669	190767731
4	207517591	207517649
4	207072378	207072530
4	207072378	207072530
3	45279280	45279588
2	196596424	196596582
3	200459498	200459791
2	138654922	138655233
4	175630007	175630120
1	305909579	305909659
5	210274992	210275101
1	146614199	146614361
4	34697907	34698080
4	34697907	34698080
1	202894803	202894963
1	202894803	202894963
9	72387859	72388156
9	72387859	72388156
6	143307272	143307581
5	162862370	162862717
3	142567242	142567383
9	133977631	133977798
3	210180361	210180472
3	210180361	210180472
1	237842793	237842919
10	104835445	104835540
3	221312548	221312716
3	221312548	221312716
5	207489962	207490056
3	45286885	45287015
10	130362543	130362608
1	142569228	142569344
4	71546204	71546318
1	214724286	214724557
8	164112221	164112544
3	111918410	111918571
10	21899205	21899356
7	148188114	148188374
B73V4_ctg56	96546	96720
B73V4_ctg56	96546	96720
5	53741404	53741493
1	262012392	262012547
7	74382267	74382557
1	36254764	36255212
6	52288053	52288343
6	52288053	52288343
2	38267600	38267758
4	16739902	16739953
4	16739902	16739953
4	239387850	239388063
3	216141050	216141308
1	35025202	35025538
1	149694840	149694999
6	129165434	129165513
9	136383234	136383352
1	74655220	74655487
5	171617457	171617851
1	298223944	298224237
4	199335954	199336247
1	4595175	4595478
1	214674240	214674379
4	209056363	209056523
5	202879967	202880115
1	114471956	114472235
2	173736944	173737105
1	300814681	300814815
7	134719817	134719902
6	147597486	147597595
1	306171129	306171411
2	188382466	188382661
1	246215917	246216079
7	79918362	79918482
6	76049407	76049673
2	50122967	50123121
1	256103873	256104133
6	144066401	144066651
7	168054558	168054724
7	2079255	2079333
7	37912452	37912600
2	202848205	202848433
5	221147613	221148050
10	86459955	86460094
2	41361229	41361487
1	293441502	293441795
2	103787508	103787791
10	16724544	16724656
8	178687441	178687519
7	13830966	13831325
1	305176892	305177109
7	162975526	162975660
2	189458605	189458891
2	189458605	189458891
8	157395911	157395979
10	70787861	70788136
10	70787861	70788136
5	35982861	35983024
10	30685521	30685696
1	193765670	193765741
B73V4_ctg31	719290	719442
1	197129024	197129098
1	197129024	197129098
7	165336969	165337067
1	305196437	305196734
3	36671193	36671269
3	36671193	36671269
5	208648392	208648553
4	238702671	238702775
4	238702671	238702775
5	215344906	215345233
3	196442216	196442417
3	196442216	196442417
B73V4_ctg31	426412	426773
4	21433809	21433976
1	46821639	46821908
4	4816451	4816723
1	250587399	250587456
5	40021355	40021421
8	159313360	159313463
5	199839844	199840111
5	199839844	199840111
9	143664550	143664864
7	133607052	133607195
2	207985478	207985620
B73V4_ctg188	57045	57096
2	75646642	75647044
6	148747779	148747864
B73V4_ctg28	14476	14884
4	165146491	165146557
10	8364634	8364787
10	81443287	81443566
10	142157370	142157618
4	39551319	39551609
4	39551319	39551609
4	125463641	125463804
3	235515713	235515865
2	231382946	231383107
4	55426686	55427001
2	163009381	163009467
1	2992729	2992889
2	5849562	5849738
3	155504258	155504413
7	176603546	176603707
5	97438241	97438536
10	30977907	30978202
5	199839438	199839509
3	159076090	159076194
1	215645258	215645450
9	153107687	153107818
5	7160708	7160819
8	2204622	2204896
4	4165845	4166138
8	4378698	4378988
6	38058739	38058958
10	142457092	142457138
1	209580190	209580253
4	186587641	186587950
4	186587641	186587950
6	26189497	26189745
2	41990991	41991245
4	21348430	21348729
4	69422648	69422844
4	69422648	69422844
4	173927249	173927417
10	13148290	13148570
9	39861969	39862039
4	244893857	244894013
3	205105283	205105426
1	225513446	225513658
5	1118662	1118796
10	134654259	134654603
8	72100810	72101111
3	68069044	68069321
3	68069044	68069321
1	75705320	75705362
9	16746900	16747202
10	3817680	3817793
6	156339417	156339725
5	179890165	179890230
5	179890165	179890230
6	161504791	161504852
5	32304239	32304311
5	32304239	32304311
5	129809896	129810051
10	147617766	147617872
10	147617766	147617872
1	57693839	57693886
10	80407964	80408224
10	144216928	144217151
2	16396691	16396816
4	147447705	147448015
6	157269702	157269828
2	226151944	226152137
9	40491453	40491601
5	1625684	1625965
8	156365646	156365955
6	115327157	115327414
B73V4_ctg205	28452	28498
6	38046821	38046945
9	141092502	141092715
10	147938315	147938475
7	13879708	13879948
1	262544434	262544586
9	49737802	49738087
1	26179007	26179323
6	92020437	92020727
4	150501649	150501931
4	61381982	61382084
1	241910793	241911073
1	241910793	241911073
10	90188229	90188586
1	14018746	14018897
5	39997666	39997815
10	93021898	93022010
7	9122697	9122835
5	84712828	84713023
5	84712828	84713023
5	72936207	72936279
3	205661520	205661587
3	205661520	205661587
9	138966362	138966448
4	235230140	235230337
9	21688269	21688561
9	21688269	21688561
5	2479431	2479711
7	2072218	2072512
3	187602080	187602247
8	165149550	165149806
4	162067634	162067813
2	112752065	112752206
4	47382017	47382345
2	2105317	2105608
2	2105317	2105608
3	188265201	188265519
1	242883677	242883831
2	16086454	16086745
2	16086454	16086745
5	193247586	193247745
7	121689473	121689664
6	122238490	122238644
2	129844324	129844470
2	129844324	129844470
8	97571972	97572152
10	103056100	103056391
8	100004753	100005015
2	43977700	43978000
8	79784832	79785084
5	37753702	37754000
7	158749975	158750090
7	158749975	158750090
2	150226243	150226329
3	71582930	71583383
5	82876032	82876149
10	95859246	95859536
8	142399317	142399613
1	46821951	46821994
9	93170559	93170597
1	195674701	195675036
5	77341843	77342202
1	176357391	176357548
2	132556455	132556611
5	90505630	90505835
9	68756367	68756413
1	284702252	284702459
6	112276888	112277147
5	143108280	143108615
10	127581347	127581607
9	143981084	143981142
4	241910242	241910287
3	185004819	185004919
3	185004819	185004919
10	149189357	149189641
10	9163799	9164492
2	198341860	198342013
5	192353132	192353174
5	1274416	1274503
1	36480505	36480801
4	61381889	61381980
1	13179927	13180018
5	67340339	67340616
8	175052162	175052414
1	297064926	297065085
4	178358311	178358425
4	178358311	178358425
3	99538541	99538808
3	99538541	99538808
4	16328575	16328616
9	150752809	150752863
10	22624747	22625045
6	78257194	78257304
6	78257194	78257304
3	232119593	232119879
3	227768112	227768227
4	180859060	180859352
5	76219891	76220183
5	76219891	76220183
1	28795698	28795984
1	28795698	28795984
4	168602114	168602273
5	7554469	7554793
9	124047686	124047766
1	211484934	211485005
4	39997169	39997483
1	70298605	70298668
1	70298605	70298668
4	20626289	20626335
7	145427161	145427439
7	163439375	163439793
7	165336879	165336967
1	277473905	277474173
1	83653598	83653904
1	161760640	161760817
5	181707997	181708201
2	225516440	225516770
6	149716809	149716922
3	1755009	1755262
3	226312747	226313031
3	226312747	226313031
8	105397975	105398329
6	171228797	171229244
2	27448964	27449134
2	227192528	227192675
1	97333173	97333334
7	167329809	167330108
5	216409733	216410022
5	216409733	216410022
5	177051104	177051373
7	172837088	172837387
5	221108625	221108695
4	34368906	34369164
6	134421651	134421689
4	230205063	230205258
1	304402609	304402745
5	82145596	82145798
7	149800764	149800983
10	144234781	144234946
5	72783637	72783936
6	134461095	134461238
9	49574857	49575156
5	156668638	156668752
7	79918257	79918343
7	79918257	79918343
1	261923867	261924217
1	260627594	260627880
2	226992454	226992678
8	167222193	167222283
1	279089085	279089394
6	105998329	105998551
2	239002203	239002352
2	36244312	36244390
2	36244312	36244390
3	28449582	28449849
1	285700645	285700827
4	104784643	104784760
3	104340010	104340154
3	198221364	198221667
2	16721014	16721166
3	205701023	205701094
4	148720679	148720753
4	148720679	148720753
7	125654649	125654790
5	221111115	221111273
4	231350889	231351012
7	177732339	177732451
5	210039502	210039756
2	5810702	5810778
5	179891199	179891363
6	107630386	107630681
6	107630386	107630681
5	76542270	76542576
3	153783324	153783439
7	148167851	148167939
4	219542404	219542496
5	101140096	101140260
8	59514295	59514456
2	60758787	60759081
6	166378199	166378457
4	16171810	16172141
3	214475049	214475335
7	13882033	13882195
1	157510549	157510680
8	153521355	153521632
10	106518831	106519102
5	74953408	74953546
7	166783956	166784082
9	143579485	143579790
10	130362622	130362738
6	134325958	134326268
1	50800815	50800966
8	170882517	170882581
1	61567576	61567716
6	150511597	150511656
9	14561689	14561948
4	218714587	218714842
3	115690428	115690680
7	171096747	171096891
2	175157453	175157606
9	152295283	152295410
8	160675640	160675694
8	160675640	160675694
9	130549332	130549484
4	20626531	20626732
5	207484471	207484801
8	159576585	159576661
3	168286648	168286808
3	198226098	198226173
1	10551151	10551412
9	152041096	152041397
3	227741180	227741276
2	241878318	241878555
1	190373578	190373647
6	112040157	112040372
1	220214567	220214939
4	162064606	162064894
3	97980716	97980908
9	70152461	70152585
9	70152461	70152585
6	114743921	114744054
9	144136615	144136771
2	1967429	1967471
4	56926274	56926434
3	221798968	221799264
10	108940712	108940888
10	111152933	111153032
1	218580343	218580685
4	37867555	37867722
5	23086070	23086225
4	136259809	136259872
9	13091712	13091863
8	125963488	125963697
9	139881895	139881994
1	235085491	235085525
4	201408344	201408560
5	175414551	175414685
4	190122708	190122962
6	151476692	151477012
4	12968244	12968535
4	12968244	12968535
5	169618072	169618332
1	268096905	268096954
B73V4_ctg51	61147	61604
4	183156253	183156566
4	183156253	183156566
8	100029864	100030057
7	105605960	105606029
3	142187194	142187346
7	15398857	15399124
5	29091941	29092024
5	62500830	62500971
4	74245829	74246125
9	14290196	14290354
3	82423109	82423410
6	124875007	124875112
3	68291471	68291637
6	170978342	170978529
4	56926924	56926969
5	179273759	179273853
2	56090086	56090241
1	295715251	295715294
3	191132844	191133138
4	232003087	232003370
5	173417654	173417767
1	127961814	127962110
6	91582330	91582626
2	219889531	219889867
2	117418550	117418881
1	17700024	17700194
1	17700024	17700194
8	179667934	179668224
8	179667934	179668224
2	45035783	45035890
4	236587023	236587079
8	156791307	156791544
1	250298855	250298944
7	33138828	33139319
1	20613753	20613844
9	10510317	10510802
3	57109854	57109999
3	57109854	57109999
7	31804256	31804366
4	149278683	149278802
10	140372093	140372371
10	144417826	144418078
8	178375378	178375502
B73V4_ctg247	2217	2530
2	194677307	194677587
9	28031528	28031815
8	25187742	25188387
1	214719757	214719869
3	123763608	123763779
7	22238778	22238830
4	241456557	241456679
6	169432326	169432380
1	291272917	291273192
1	291272917	291273192
9	156463935	156464062
9	155135088	155135378
9	16254200	16254321
9	70152873	70153163
2	166207801	166207976
1	205827821	205827916
5	109294061	109294222
6	143066789	143066865
2	57880817	57881045
2	57880817	57881045
2	242171281	242171502
7	15144632	15144785
4	181659882	181660106
1	269116373	269116668
1	52504237	52504576
7	162511288	162511359
6	157683454	157683682
10	127161368	127161784
2	8474190	8474287
1	227703054	227703344
9	129731741	129731936
1	303100462	303100767
4	75530709	75530902
1	294259227	294259539
4	21988112	21988404
2	81976851	81977129
2	81976851	81977129
4	199819769	199819909
8	3626578	3626700
8	3626578	3626700
2	42236771	42237041
4	180066797	180067073
1	157510684	157510810
6	111880913	111881107
9	155302357	155302652
2	85796268	85796397
2	85796268	85796397
5	6555471	6555810
5	10273159	10273481
5	31563812	31564097
2	19910571	19910730
2	19910571	19910730
6	85353141	85353181
1	295756961	295757280
8	18253797	18253901
4	32407340	32407634
2	175098348	175098502
2	135152707	135152969
1	6916345	6916608
2	237596489	237596550
4	240662063	240662167
4	240662063	240662167
7	167822016	167822312
8	180176903	180177446
3	152151271	152151427
4	166287219	166287383
3	217930636	217930944
5	167110737	167110894
9	36382180	36382336
8	64894537	64894682
2	235069617	235069674
7	13831500	13831785
1	31508556	31508814
9	87568235	87568294
9	87568235	87568294
4	179513249	179513361
4	179513249	179513361
6	34424003	34424151
8	154911085	154911380
3	128244713	128244799
4	216758613	216758744
4	241231265	241231404
3	207932232	207932339
4	157331985	157332324
6	169432123	169432306
6	169432123	169432306
5	132605854	132606151
5	215347582	215347622
7	112329655	112329987
10	23904939	23905385
2	210590480	210590728
2	210590480	210590728
5	1274977	1275267
1	280032179	280032293
6	131083953	131084222
6	131083953	131084222
4	20801542	20801841
8	14148221	14148474
8	14148221	14148474
1	203004907	203005008
3	87912029	87912334
6	118137535	118137833
3	175821770	175821963
3	175821770	175821963
7	20576017	20576243
7	157736921	157737029
2	216432497	216432653
3	125969209	125969502
1	262013523	262013588
4	71451867	71451983
4	241259410	241259549
6	151179428	151179693
7	81506256	81506550
2	167637101	167637381
4	240642572	240642727
9	15853919	15854206
9	15853919	15854206
4	118813008	118813250
7	155141645	155141745
4	181548970	181549079
4	199309743	199309884
4	71450312	71450459
5	156481806	156481917
1	61213642	61213806
1	61213642	61213806
10	118305346	118305646
2	44079273	44079382
1	7181598	7181896
1	202079608	202079766
1	279922665	279922739
2	229740125	229740230
1	267031038	267031334
2	11655747	11656024
4	241159625	241159795
4	8098426	8098589
3	161684328	161684420
9	158822535	158822604
2	194014444	194014527
1	271703466	271704017
3	114018475	114018615
10	110582351	110582512
1	182824620	182824738
5	84276776	84277049
6	152604550	152604608
8	104640101	104640232
8	86599384	86599780
4	240295654	240295708
2	226855497	226855705
2	226855497	226855705
2	211466486	211466619
2	211466486	211466619
10	19188641	19188987
4	233905076	233905328
5	38340137	38340371
2	5317823	5318079
3	227393707	227393838
9	58147208	58147334
4	208588153	208588422
3	199911225	199911520
7	129449655	129449947
7	129449655	129449947
1	17969176	17969247
4	151299976	151300272
4	151299976	151300272
1	62513571	62513864
6	124641705	124641976
4	148731315	148731389
4	148731315	148731389
8	164156123	164156197
8	164156123	164156197
6	90888473	90888630
1	120676886	120677222
1	236805347	236805480
1	236805347	236805480
6	134421341	134421581
6	112389029	112389170
8	163167636	163167928
8	163167636	163167928
6	126013979	126014136
4	38947307	38947451
6	170772221	170772451
5	19524581	19524877
4	169001514	169001614
1	81797391	81797544
2	176569266	176569556
4	3202436	3202747
10	88760123	88760323
10	88760123	88760323
1	117627524	117627835
1	117627524	117627835
1	1505331	1505637
3	235434213	235434309
8	172501987	172502149
5	207073696	207073980
3	202320087	202320430
5	194919177	194919431
1	254536883	254537096
1	254536883	254537096
2	224621597	224621760
5	90068579	90068855
7	168537320	168537471
6	147234858	147235100
3	178247054	178247174
2	243477772	243478081
2	243477772	243478081
8	96093095	96093367
8	96093095	96093367
4	27086299	27086460
1	8309913	8310108
1	227695866	227696003
5	221500711	221501009
1	4281200	4281268
3	175044286	175044575
10	127560754	127560924
9	52212491	52212605
6	688883	689074
4	62776903	62777299
7	130348767	130348883
6	110875531	110875636
7	176988824	176989109
1	2633846	2633879
1	2633846	2633879
9	33555787	33556053
9	33555787	33556053
4	36836621	36836832
2	194120704	194120899
3	94335090	94335384
3	8676616	8676760
6	140527529	140527852
8	178413723	178413800
4	165050736	165050987
4	160687354	160687497
2	84498077	84498345
2	84498077	84498345
1	29170951	29171093
3	105965582	105965795
8	122941799	122942463
6	144798722	144798878
2	227136610	227136781
4	163288722	163288917
4	56788767	56789121
4	56788767	56789121
3	97006706	97006986
3	97006706	97006986
3	35725011	35725303
2	231388732	231389023
2	231388732	231389023
5	215263160	215263315
1	251845085	251845135
5	169953551	169953634
2	84069532	84069823
3	19591575	19591793
10	91590491	91590794
3	179082707	179082899
10	21507954	21508244
9	119527169	119527218
3	35460737	35460923
9	116809304	116809415
1	264386560	264386651
6	117166238	117166519
3	68117791	68117978
2	40137190	40137469
6	162146223	162146677
5	75368666	75368812
5	212364416	212364701
5	212364416	212364701
9	150063723	150063849
2	225130666	225131059
10	133102633	133102728
1	37842301	37842603
5	171617897	171618004
10	76307140	76307440
2	92053380	92053426
1	168928525	168928687
2	237898079	237898267
1	38909813	38909855
1	38909813	38909855
1	6831724	6831911
8	37073720	37073837
5	44373826	44374143
5	44373826	44374143
4	241231934	241232101
4	19995561	19995776
1	58270593	58270687
5	176685090	176685382
8	173294467	173294524
4	23606581	23606727
3	6113064	6113176
7	143330023	143330201
8	103508361	103508671
1	36476309	36476484
8	128207354	128207643
1	17357157	17357225
8	18858253	18858413
3	26305783	26306070
3	37997704	37998010
10	81350678	81350820
10	9913917	9914168
10	9913917	9914168
4	155994278	155994574
4	155994278	155994574
1	245000337	245000495
8	130747942	130748375
5	39720460	39720618
1	242872430	242872471
1	142546823	142546939
3	133866377	133866475
3	133866377	133866475
7	169193190	169193238
3	224011451	224011497
1	297866246	297866317
5	138588888	138588972
1	102364616	102364728
7	148171675	148171966
7	178253601	178253821
7	178253601	178253821
1	138707962	138708232
1	297041679	297041722
2	9288260	9288396
5	136808552	136808844
10	101576364	101576508
3	168253190	168253501
5	215513599	215513835
7	112330358	112330897
3	5280295	5280587
8	158310720	158310884
9	23844392	23844539
5	3469315	3469445
4	187909070	187909497
4	240111327	240111536
2	137630026	137630177
1	150294459	150294756
8	127678676	127678953
5	15660293	15660489
3	231133946	231134058
3	231133946	231134058
3	3710214	3710552
6	158349557	158349701
6	139579512	139579662
1	4225369	4225464
1	4225369	4225464
10	89424372	89424469
10	89424372	89424469
7	180534557	180534843
6	108447333	108447638
5	47392311	47392593
5	47392311	47392593
9	135790701	135790855
4	154089271	154089575
1	38561311	38561607
4	34711526	34711825
3	203801701	203801814
8	136503152	136503451
8	136503152	136503451
7	140918912	140919061
3	221448562	221448798
5	10846460	10846681
1	95645122	95645406
10	127518422	127518493
4	149345366	149345416
4	239620293	239620372
10	108433697	108433810
8	110629336	110629443
1	267132811	267132931
1	169039991	169040142
1	169039991	169040142
7	165336513	165336740
4	159919114	159919261
4	668932	669068
B73V4_ctg65	59072	59123
4	193984681	193984780
4	202437233	202437383
1	35024785	35025010
9	64632896	64633025
9	147939092	147939307
6	83982310	83982631
5	164259154	164259253
4	243210685	243210721
4	238986773	238986972
4	238986773	238986972
4	230484231	230484526
4	230484231	230484526
7	155781456	155781609
4	137286571	137286757
2	186350317	186350623
1	6830889	6831159
7	155517279	155517373
3	35516861	35516954
8	109684672	109684827
5	75368835	75368888
9	121692444	121692734
2	21200794	21201083
6	45234368	45234640
8	153967958	153968253
8	153967958	153968253
6	158916007	158916194
10	137922088	137922321
9	1445146	1445309
8	170726157	170726203
8	170726157	170726203
9	153134795	153134840
1	266251091	266251163
8	156106245	156106494
2	241043810	241044119
2	241043810	241044119
5	25838411	25838620
2	117420505	117420796
1	47984635	47984725
8	109080745	109081060
3	43454019	43454121
3	43454019	43454121
9	110204896	110205057
10	21205898	21206215
6	122517324	122517555
8	1022073	1022351
3	188336968	188337333
3	59839230	59839528
3	210385681	210385838
1	306107823	306107934
5	87173090	87173180
9	156977091	156977245
5	32305629	32305783
3	202322189	202322521
4	212849325	212849403
8	126972337	126972574
10	72355139	72355435
1	295620808	295621090
2	145374898	145375012
3	206112303	206112736
1	117622805	117622943
5	37757848	37758144
5	37757848	37758144
2	85451563	85451753
6	70024197	70024448
6	70024197	70024448
4	11460684	11460969
4	11460684	11460969
4	189106525	189106828
9	155950893	155951178
9	117413165	117413468
10	91003182	91003481
3	221415600	221415902
